conversation_id,parent_tweet_id,child_tweet_id,relationship_source,relationship_valid
conv_AppleSupport_9200,2008378,2008380,both,True
conv_AppleSupport_9200,34659,34660,both,True
conv_AppleSupport_9200,44618,44619,both,True
conv_AppleSupport_9200,59603,59604,both,True
conv_AppleSupport_9200,1437526,1437527,both,True
conv_AppleSupport_9200,1641335,1641336,both,True
conv_AppleSupport_9200,1709259,1709260,both,True
conv_AppleSupport_9200,1978931,1978929,both,True
conv_AppleSupport_9200,1978933,2857302,both,True
conv_AppleSupport_9200,2887984,2887985,both,True
conv_AppleSupport_9200,2887984,2887986,both,True
conv_AppleSupport_9200,2008379,2008381,both,True
conv_AppleSupport_9200,1437527,1437528,both,True
conv_AppleSupport_9200,1978929,1978927,both,True
conv_AppleSupport_9200,1978929,1978930,both,True
conv_AppleSupport_9200,1978927,1978926,both,True
conv_AppleSupport_9200,1978927,1978928,both,True
conv_AppleSupport_9304,9304,9303,both,True
conv_AppleSupport_9827,9827,9826,both,True
conv_AppleSupport_9831,9831,9828,both,True
conv_AppleSupport_9831,9828,9829,both,True
conv_AppleSupport_9831,9828,9830,both,True
conv_AppleSupport_9831,9829,9832,both,True
conv_AppleSupport_9835,9835,9833,both,True
conv_AppleSupport_9835,9833,9834,both,True
conv_AppleSupport_9835,9834,9836,both,True
conv_AppleSupport_9838,9838,9837,both,True
conv_AppleSupport_9840,9840,9839,both,True
conv_AppleSupport_9843,9843,9841,both,True
conv_AppleSupport_9843,9841,9842,both,True
conv_AppleSupport_9843,9842,9844,both,True
conv_AppleSupport_9843,9844,9845,both,True
conv_AppleSupport_9848,9848,9846,both,True
conv_AppleSupport_9848,9846,9847,both,True
conv_AppleSupport_9848,9847,9849,both,True
conv_AppleSupport_10667,10667,10666,both,True
conv_AppleSupport_10671,10671,10668,both,True
conv_AppleSupport_10671,10668,10669,both,True
conv_AppleSupport_10671,10668,10670,both,True
conv_AppleSupport_10671,10669,10672,both,True
conv_AppleSupport_10674,10674,10673,both,True
conv_AppleSupport_10677,10677,10675,both,True
conv_AppleSupport_10677,10675,10676,both,True
conv_AppleSupport_10679,10679,10678,both,True
conv_AppleSupport_10681,10681,10680,both,True
conv_AppleSupport_10683,10683,10682,both,True
conv_AppleSupport_10687,10685,10684,both,True
conv_AppleSupport_10687,10686,10685,both,True
conv_AppleSupport_10687,10687,10686,both,True
conv_AppleSupport_10689,10689,10688,both,True
conv_AppleSupport_10691,10691,10690,both,True
conv_AppleSupport_10694,10694,10692,both,True
conv_AppleSupport_10694,10692,10693,both,True
conv_AppleSupport_10694,10693,10695,both,True
conv_AppleSupport_11096,11092,11091,both,True
conv_AppleSupport_11096,11094,11092,both,True
conv_AppleSupport_11096,11096,11094,both,True
conv_AppleSupport_11101,11101,11098,both,True
conv_AppleSupport_11101,11098,11099,both,True
conv_AppleSupport_11101,11098,11100,both,True
conv_AppleSupport_11101,11099,11102,both,True
conv_AppleSupport_11101,11100,11103,both,True
conv_AppleSupport_11101,11103,11104,both,True
conv_AppleSupport_11101,11104,11105,both,True
conv_AppleSupport_11108,11107,11106,both,True
conv_AppleSupport_11108,11108,11107,both,True
conv_AppleSupport_11111,11111,11109,both,True
conv_AppleSupport_11111,11109,11110,both,True
conv_AppleSupport_11111,11110,11112,both,True
conv_AppleSupport_11111,11112,11113,both,True
conv_AppleSupport_11111,11113,11114,both,True
conv_AppleSupport_11116,11116,11115,both,True
conv_AppleSupport_11118,11118,11117,both,True
conv_AppleSupport_11122,11120,11119,both,True
conv_AppleSupport_11122,11121,11120,both,True
conv_AppleSupport_11122,11122,11121,both,True
conv_AppleSupport_11126,11126,11123,both,True
conv_AppleSupport_11126,11123,11124,both,True
conv_AppleSupport_11126,11123,11125,both,True
conv_AppleSupport_11126,11125,11127,both,True
conv_AppleSupport_11129,11129,11128,both,True
conv_AppleSupport_11131,11131,11130,both,True
conv_AppleSupport_11134,11134,11132,both,True
conv_AppleSupport_11134,11132,11133,both,True
conv_AppleSupport_11134,11133,11135,both,True
conv_AppleSupport_11134,11135,11136,both,True
conv_AppleSupport_11134,11136,11137,both,True
conv_AppleSupport_11139,11139,11138,both,True
conv_AppleSupport_11141,11141,11140,both,True
conv_AppleSupport_11144,11144,11142,both,True
conv_AppleSupport_11144,11142,11143,both,True
conv_AppleSupport_11628,11628,11627,both,True
conv_AppleSupport_11630,11630,11629,both,True
conv_AppleSupport_11633,11633,11631,both,True
conv_AppleSupport_11633,11631,11632,both,True
conv_AppleSupport_11633,11632,11634,both,True
conv_AppleSupport_11645,11639,11637,both,True
conv_AppleSupport_11645,11644,11639,both,True
conv_AppleSupport_11645,11637,11638,both,True
conv_AppleSupport_11645,11645,11644,both,True
conv_AppleSupport_11645,11638,11640,both,True
conv_AppleSupport_11645,11640,11641,both,True
conv_AppleSupport_11645,11641,11642,both,True
conv_AppleSupport_11645,11642,11643,both,True
conv_AppleSupport_11648,11647,11646,both,True
conv_AppleSupport_11648,11648,11647,both,True
conv_AppleSupport_11651,11650,11649,both,True
conv_AppleSupport_11651,11651,11650,both,True
conv_AppleSupport_11655,11655,11654,both,True
conv_AppleSupport_11659,11657,11656,both,True
conv_AppleSupport_11659,11658,11657,both,True
conv_AppleSupport_11659,11659,11658,both,True
conv_AppleSupport_11661,11661,11660,both,True
conv_AppleSupport_11663,11663,11662,both,True
conv_AppleSupport_11666,11666,11664,both,True
conv_AppleSupport_11666,11664,11665,both,True
conv_AppleSupport_11666,11665,11667,both,True
conv_AppleSupport_11988,11988,11987,both,True
conv_AppleSupport_11992,11992,11989,both,True
conv_AppleSupport_11992,11989,11990,both,True
conv_AppleSupport_11992,11989,11991,both,True
conv_AppleSupport_11992,11990,11993,both,True
conv_AppleSupport_11996,11995,11994,both,True
conv_AppleSupport_11996,11996,11995,both,True
conv_AppleSupport_12000,12000,11997,both,True
conv_AppleSupport_12000,11997,11998,both,True
conv_AppleSupport_12000,11997,11999,both,True
conv_AppleSupport_12000,11998,12001,both,True
conv_AppleSupport_12000,12001,12002,both,True
conv_AppleSupport_12000,12002,12003,both,True
conv_AppleSupport_12010,12006,12004,both,True
conv_AppleSupport_12010,12009,12006,both,True
conv_AppleSupport_12010,12004,12005,both,True
conv_AppleSupport_12010,12010,12009,both,True
conv_AppleSupport_12010,12005,12007,both,True
conv_AppleSupport_12010,12007,12008,both,True
conv_AppleSupport_12013,12013,12011,both,True
conv_AppleSupport_12013,12011,12012,both,True
conv_AppleSupport_12013,12012,12014,both,True
conv_AppleSupport_12013,12014,12015,both,True
conv_AppleSupport_12013,12015,12016,both,True
conv_AppleSupport_12013,12015,12017,both,True
conv_AppleSupport_12013,12017,12018,both,True
conv_AppleSupport_12013,12017,12019,both,True
conv_AppleSupport_12023,12023,12021,both,True
conv_AppleSupport_12023,12021,12022,both,True
conv_AppleSupport_12023,12022,12024,both,True
conv_AppleSupport_12566,12566,12565,both,True
conv_AppleSupport_12569,12569,12567,both,True
conv_AppleSupport_12569,12567,12568,both,True
conv_AppleSupport_12569,12568,12570,both,True
conv_AppleSupport_12572,12572,12571,both,True
conv_AppleSupport_12577,12577,12573,both,True
conv_AppleSupport_12577,12573,12574,both,True
conv_AppleSupport_12577,12573,12575,both,True
conv_AppleSupport_12577,12573,12576,both,True
conv_AppleSupport_12577,12574,12578,both,True
conv_AppleSupport_12581,12581,12579,both,True
conv_AppleSupport_12581,12579,12580,both,True
conv_AppleSupport_12581,12580,12582,both,True
conv_AppleSupport_12584,12584,12583,both,True
conv_AppleSupport_12586,12586,12585,both,True
conv_AppleSupport_12588,12588,12587,both,True
conv_AppleSupport_12594,12592,12589,both,True
conv_AppleSupport_12594,12594,12592,both,True
conv_AppleSupport_12594,12589,12590,both,True
conv_AppleSupport_12594,12589,12591,both,True
conv_AppleSupport_12594,12591,12593,both,True
conv_AppleSupport_12596,12596,12595,both,True
conv_AppleSupport_12599,12599,12597,both,True
conv_AppleSupport_12599,12597,12598,both,True
conv_AppleSupport_12599,12598,12600,both,True
conv_AppleSupport_12602,12602,12601,both,True
conv_AppleSupport_12605,12605,12603,both,True
conv_AppleSupport_12605,12603,12604,both,True
conv_AppleSupport_12608,12608,12606,both,True
conv_AppleSupport_12608,12606,12607,both,True
conv_AppleSupport_12608,12607,12609,both,True
conv_AppleSupport_12612,12612,12610,both,True
conv_AppleSupport_12612,12610,12611,both,True
conv_AppleSupport_12612,12611,12613,both,True
conv_AppleSupport_13197,13197,13195,both,True
conv_AppleSupport_13197,13195,13196,both,True
conv_AppleSupport_13197,13196,13198,both,True
conv_AppleSupport_13197,13198,13199,both,True
conv_AppleSupport_13197,13199,13200,both,True
conv_AppleSupport_13197,13200,13201,both,True
conv_AppleSupport_13203,13203,13202,both,True
conv_AppleSupport_13205,13205,13204,both,True
conv_AppleSupport_13208,13208,13206,both,True
conv_AppleSupport_13208,13206,13207,both,True
conv_AppleSupport_13208,13207,13209,both,True
conv_AppleSupport_13211,13211,13210,both,True
conv_AppleSupport_13213,13213,13212,both,True
conv_AppleSupport_13218,13215,13214,both,True
conv_AppleSupport_13218,13216,13215,both,True
conv_AppleSupport_13218,13217,13216,both,True
conv_AppleSupport_13218,13218,13217,both,True
conv_AppleSupport_13222,13220,13219,both,True
conv_AppleSupport_13222,13221,13220,both,True
conv_AppleSupport_13222,13222,13221,both,True
conv_AppleSupport_13224,13224,13223,both,True
conv_AppleSupport_13226,13226,13225,both,True
conv_AppleSupport_13580,13580,13577,both,True
conv_AppleSupport_13580,13577,13578,both,True
conv_AppleSupport_13580,13577,13579,both,True
conv_AppleSupport_13580,13578,13581,both,True
conv_AppleSupport_13584,13584,13582,both,True
conv_AppleSupport_13584,13582,13583,both,True
conv_AppleSupport_13586,13586,13585,both,True
conv_AppleSupport_13588,13588,13587,both,True
conv_AppleSupport_13590,13590,13589,both,True
conv_AppleSupport_13590,13590,13591,both,True
conv_AppleSupport_13590,13591,13954,both,True
conv_AppleSupport_13590,13591,13956,both,True
conv_AppleSupport_13590,13956,33326,both,True
conv_AppleSupport_13931,13931,13930,both,True
conv_AppleSupport_13933,13933,13932,both,True
conv_AppleSupport_13935,13935,13934,both,True
conv_AppleSupport_13938,13938,13936,both,True
conv_AppleSupport_13938,13936,13937,both,True
conv_AppleSupport_13938,13937,13939,both,True
conv_AppleSupport_13942,13942,13940,both,True
conv_AppleSupport_13942,13940,13941,both,True
conv_AppleSupport_13942,13941,13943,both,True
conv_AppleSupport_13945,13945,13944,both,True
conv_AppleSupport_13949,13947,13946,both,True
conv_AppleSupport_13949,13948,13947,both,True
conv_AppleSupport_13949,13949,13948,both,True
conv_AppleSupport_13951,13951,13950,both,True
conv_AppleSupport_13953,13953,13952,both,True
conv_AppleSupport_14182,14182,14181,both,True
conv_AppleSupport_14212,14212,14211,both,True
conv_AppleSupport_14214,14214,14213,both,True
conv_AppleSupport_14231,14231,14230,both,True
conv_AppleSupport_14308,14308,14305,both,True
conv_AppleSupport_14308,14305,14306,both,True
conv_AppleSupport_14308,14305,14307,both,True
conv_AppleSupport_14308,14306,14309,both,True
conv_AppleSupport_14311,14311,14310,both,True
conv_AppleSupport_14313,14313,14312,both,True
conv_AppleSupport_14315,14315,14314,both,True
conv_AppleSupport_14319,14317,14316,both,True
conv_AppleSupport_14319,14318,14317,both,True
conv_AppleSupport_14319,14319,14318,both,True
conv_AppleSupport_14322,14321,14320,both,True
conv_AppleSupport_14322,14322,14321,both,True
conv_AppleSupport_14324,14324,14323,both,True
conv_AppleSupport_14326,14326,14325,both,True
conv_AppleSupport_14328,14328,14327,both,True
conv_AppleSupport_14330,14330,14329,both,True
conv_AppleSupport_14332,14332,14331,both,True
conv_AppleSupport_14334,14334,14333,both,True
conv_AppleSupport_14337,14337,14335,both,True
conv_AppleSupport_14337,14335,14336,both,True
conv_AppleSupport_14838,14838,14836,both,True
conv_AppleSupport_14838,14836,14837,both,True
conv_AppleSupport_14838,14837,14839,both,True
conv_AppleSupport_14838,14839,14840,both,True
conv_AppleSupport_14838,14839,14841,both,True
conv_AppleSupport_14838,14841,14842,both,True
conv_AppleSupport_14838,14842,14843,both,True
conv_AppleSupport_14862,14862,14860,both,True
conv_AppleSupport_14862,14860,14861,both,True
conv_AppleSupport_14862,14861,14863,both,True
conv_AppleSupport_14865,14865,14864,both,True
conv_AppleSupport_14867,14867,14866,both,True
conv_AppleSupport_14869,14869,14868,both,True
conv_AppleSupport_14871,14871,14870,both,True
conv_AppleSupport_15308,15308,15307,both,True
conv_AppleSupport_15311,15311,15310,both,True
conv_AppleSupport_15313,15313,15312,both,True
conv_AppleSupport_15315,15315,15314,both,True
conv_AppleSupport_15318,15317,15316,both,True
conv_AppleSupport_15318,15318,15317,both,True
conv_AppleSupport_15321,15321,15320,both,True
conv_AppleSupport_15323,15323,15322,both,True
conv_AppleSupport_15433,15433,15432,both,True
conv_AppleSupport_15467,15467,15466,both,True
conv_AppleSupport_15470,15470,15468,both,True
conv_AppleSupport_15470,15468,15469,both,True
conv_AppleSupport_15472,15472,15471,both,True
conv_AppleSupport_15495,15495,15493,both,True
conv_AppleSupport_15495,15493,15494,both,True
conv_AppleSupport_15501,15501,15500,both,True
conv_AppleSupport_15712,15712,15710,both,True
conv_AppleSupport_15712,15710,15711,both,True
conv_AppleSupport_15712,15711,15713,both,True
conv_AppleSupport_15717,15717,15716,both,True
conv_AppleSupport_15719,15719,15718,both,True
conv_AppleSupport_15722,15722,15720,both,True
conv_AppleSupport_15722,15720,15721,both,True
conv_AppleSupport_15722,15721,15723,both,True
conv_AppleSupport_15728,15725,15724,both,True
conv_AppleSupport_15728,15728,15725,both,True
conv_AppleSupport_17290,17290,17289,both,True
conv_AppleSupport_17292,17292,17291,both,True
conv_AppleSupport_17305,17305,17304,both,True
conv_AppleSupport_17307,17307,17306,both,True
conv_AppleSupport_17351,17351,17350,both,True
conv_AppleSupport_18833,18833,18832,both,True
conv_AppleSupport_18836,18835,18834,both,True
conv_AppleSupport_18836,18836,18835,both,True
conv_AppleSupport_18869,18869,18868,both,True
conv_AppleSupport_18872,18872,18870,both,True
conv_AppleSupport_18872,18870,18871,both,True
conv_AppleSupport_18872,18871,18873,both,True
conv_AppleSupport_18886,18886,18885,both,True
conv_AppleSupport_18888,18888,18887,both,True
conv_AppleSupport_18892,18892,18891,both,True
conv_AppleSupport_20022,20022,20020,both,True
conv_AppleSupport_20022,20020,20021,both,True
conv_AppleSupport_21134,21134,21133,both,True
conv_AppleSupport_21140,21137,21135,both,True
conv_AppleSupport_21140,21138,21137,both,True
conv_AppleSupport_21140,21135,21136,both,True
conv_AppleSupport_21140,21139,21138,both,True
conv_AppleSupport_21140,21140,21139,both,True
conv_AppleSupport_21155,21155,21154,both,True
conv_AppleSupport_21178,21178,21177,both,True
conv_AppleSupport_22986,22986,22985,both,True
conv_AppleSupport_22988,22988,22987,both,True
conv_AppleSupport_22991,22991,22989,both,True
conv_AppleSupport_22991,22989,22990,both,True
conv_AppleSupport_22991,22990,22992,both,True
conv_AppleSupport_22995,22995,22993,both,True
conv_AppleSupport_22995,22993,22994,both,True
conv_AppleSupport_22995,22994,22996,both,True
conv_AppleSupport_22995,22996,22997,both,True
conv_AppleSupport_22995,22997,22998,both,True
conv_AppleSupport_23077,23077,23076,both,True
conv_AppleSupport_23080,23080,23078,both,True
conv_AppleSupport_23080,23078,23079,both,True
conv_AppleSupport_23086,23082,23081,both,True
conv_AppleSupport_23086,23083,23082,both,True
conv_AppleSupport_23086,23084,23083,both,True
conv_AppleSupport_23086,23085,23084,both,True
conv_AppleSupport_23086,23086,23085,both,True
conv_AppleSupport_23091,23089,23088,both,True
conv_AppleSupport_23091,23090,23089,both,True
conv_AppleSupport_23091,23091,23090,both,True
conv_AppleSupport_23094,23094,23092,both,True
conv_AppleSupport_23094,23092,23093,both,True
conv_AppleSupport_23094,23093,23095,both,True
conv_AppleSupport_23094,23095,23096,both,True
conv_AppleSupport_23094,23095,23097,both,True
conv_AppleSupport_23100,23100,23098,both,True
conv_AppleSupport_23100,23098,23099,both,True
conv_AppleSupport_23111,23103,23101,both,True
conv_AppleSupport_23111,23105,23103,both,True
conv_AppleSupport_23111,23101,23102,both,True
conv_AppleSupport_23111,23107,23105,both,True
conv_AppleSupport_23111,23102,23104,both,True
conv_AppleSupport_23111,23108,23107,both,True
conv_AppleSupport_23111,23105,23106,both,True
conv_AppleSupport_23111,23111,23108,both,True
conv_AppleSupport_23111,23108,23109,both,True
conv_AppleSupport_23111,23108,23110,both,True
conv_AppleSupport_23111,23109,1220492,both,True
conv_AppleSupport_23117,23113,23112,both,True
conv_AppleSupport_23117,23114,23113,both,True
conv_AppleSupport_23117,23115,23114,both,True
conv_AppleSupport_23117,23116,23115,both,True
conv_AppleSupport_23117,23117,23116,both,True
conv_AppleSupport_23120,23120,23119,both,True
conv_AppleSupport_23122,23122,23121,both,True
conv_AppleSupport_23127,23126,23123,both,True
conv_AppleSupport_23127,23127,23126,both,True
conv_AppleSupport_23127,23123,23124,both,True
conv_AppleSupport_23127,23123,23125,both,True
conv_AppleSupport_23127,23127,23128,both,True
conv_AppleSupport_23127,23128,2607733,both,True
conv_AppleSupport_23127,23128,2607734,both,True
conv_AppleSupport_23127,2607734,2607735,both,True
conv_AppleSupport_23127,2607735,2607736,both,True
conv_AppleSupport_23130,23130,23129,both,True
conv_AppleSupport_23134,23132,23131,both,True
conv_AppleSupport_23134,23133,23132,both,True
conv_AppleSupport_23134,23134,23133,both,True
conv_AppleSupport_23137,23137,23135,both,True
conv_AppleSupport_23137,23135,23136,both,True
conv_AppleSupport_23137,23136,23138,both,True
conv_AppleSupport_23137,23138,23139,both,True
conv_AppleSupport_23137,23139,23140,both,True
conv_AppleSupport_23142,23142,23141,both,True
conv_AppleSupport_23166,23164,23163,both,True
conv_AppleSupport_23166,23165,23164,both,True
conv_AppleSupport_23166,23166,23165,both,True
conv_AppleSupport_23178,23176,23175,both,True
conv_AppleSupport_23178,23177,23176,both,True
conv_AppleSupport_23178,23178,23177,both,True
conv_AppleSupport_25245,25245,25244,both,True
conv_AppleSupport_25251,25248,25246,both,True
conv_AppleSupport_25251,25250,25248,both,True
conv_AppleSupport_25251,25246,25247,both,True
conv_AppleSupport_25251,25251,25250,both,True
conv_AppleSupport_25251,25247,25249,both,True
conv_AppleSupport_25267,25267,25265,both,True
